Year,CollegeCode,CollegeName,Branch,Category,Gender,CutoffRank
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,BCB,Male,43130
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,BCB,Female,43130
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,BCC,Male,92163
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,BCC,Female,103952
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,BCD,Male,36237
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,BCD,Female,36237
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,BCE,Male,135949
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,BCE,Female,135949
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,OC_EWS,Male,30016
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,OC_EWS,Female,28767
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,OC,Male,32023
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,OC,Female,32023
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,SC,Male,155838
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,SC,Female,173032
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,ST,Male,151318
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,ST,Female,165275
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,BCA,Male,62296
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,BCA,Female,71996
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,BCB,Male,59902
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,BCB,Female,64713
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,BCC,Male,116275
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,BCC,Female,116275
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,BCD,Male,50679
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,BCD,Female,50679
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,BCE,Male,144644
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,BCE,Female,144644
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,OC_EWS,Male,36444
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,OC_EWS,Female,35619
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,OC,Male,42426
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,OC,Female,45361
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,SC,Male,152577
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,SC,Female,171399
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,ST,Male,172849
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,ST,Female,172849
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,BCA,Male,90140
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,BCA,Female,90140
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,BCB,Male,66335
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,BCB,Female,75200
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,BCC,Male,67761
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,BCC,Female,99432
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,BCD,Male,61898
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,BCD,Female,61898
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,BCE,Male,130991
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,BCE,Female,163207
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,OC_EWS,Male,46455
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,OC_EWS,Female,46867
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,OC,Male,49158
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,OC,Female,49158
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,SC,Male,158140
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,SC,Female,158140
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,ST,Male,162896
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,ST,Female,162896
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,BCA,Male,99964
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,BCA,Female,99964
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,BCB,Male,109687
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,BCB,Female,109687
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,BCC,Male,49158
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,BCC,Female,49158
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,BCD,Male,83745
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,BCD,Female,83745
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,BCE,Male,84722
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,BCE,Female,84722
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,OC_EWS,Male,55707
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,OC_EWS,Female,55644
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",INF,OC,Male,37216
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",INF,OC,Female,37216
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",INF,SC,Male,152287
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",INF,SC,Female,158393
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",INF,ST,Male,154576
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",INF,ST,Female,156260
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",INF,BCA,Male,84845
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",INF,BCA,Female,84845
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",INF,BCB,Male,60924
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",INF,BCB,Female,60924
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",INF,BCC,Male,140060
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",INF,BCC,Female,140060
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",INF,BCD,Male,59396
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",INF,BCD,Female,59396
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",INF,BCE,Male,131808
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",INF,BCE,Female,131808
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",INF,OC_EWS,Male,41596
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",INF,OC_EWS,Female,40279
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",MEC,OC,Male,65182
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",MEC,OC,Female,122918
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",MEC,SC,Male,176499
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",MEC,SC,Female,176499
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",MEC,ST,Male,159792
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",MEC,ST,Female,161231
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",MEC,BCA,Male,131468
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",MEC,BCA,Female,131468
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",MEC,BCB,Male,100592
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",MEC,BCB,Female,122918
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",MEC,BCC,Male,65182
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",MEC,BCC,Female,136129
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",MEC,BCD,Male,108178
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",MEC,BCD,Female,122918
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",MEC,BCE,Male,142038
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",MEC,BCE,Female,142038
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",MEC,OC_EWS,Male,84177
2024,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",MEC,OC_EWS,Female,128039
2024,ACPS,ADITYA COLLEGE OF PHARMACY,PHD,OC,Male,80115
2024,ACPS,ADITYA COLLEGE OF PHARMACY,PHD,OC,Female,80115
2024,ACPS,ADITYA COLLEGE OF PHARMACY,PHD,SC,Male,121336
2024,ACPS,ADITYA COLLEGE OF PHARMACY,PHD,SC,Female,121336
2024,ACPS,ADITYA COLLEGE OF PHARMACY,PHD,ST,Male,126509
2024,ACPS,ADITYA COLLEGE OF PHARMACY,PHD,ST,Female,126509
2024,ACPS,ADITYA COLLEGE OF PHARMACY,PHD,BCA,Male,80115
2024,ACPS,ADITYA COLLEGE OF PHARMACY,PHD,BCA,Female,80115
2024,ACPS,ADITYA COLLEGE OF PHARMACY,PHD,BCB,Male,80115
2024,ACPS,ADITYA COLLEGE OF PHARMACY,PHD,BCB,Female,133398
2024,ACPS,ADITYA COLLEGE OF PHARMACY,PHD,BCC,Male,80115
2024,ACPS,ADITYA COLLEGE OF PHARMACY,PHD,BCC,Female,80115
2024,ACPS,ADITYA COLLEGE OF PHARMACY,PHD,BCD,Male,80115
2024,ACPS,ADITYA COLLEGE OF PHARMACY,PHD,BCD,Female,155852
2024,ACPS,ADITYA COLLEGE OF PHARMACY,PHD,BCE,Male,80115
2024,ACPS,ADITYA COLLEGE OF PHARMACY,PHD,BCE,Female,129682
2024,ACPS,ADITYA COLLEGE OF PHARMACY,PHD,OC_EWS,Male,94987
2024,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CIV,OC,Male,107746
2024,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CIV,OC,Female,171703
2024,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CIV,SC,Male,176873
2024,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CIV,SC,Female,176873
2024,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CIV,ST,Male,169855
2024,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CIV,ST,Female,171703
2024,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CIV,BCA,Male,148777
2024,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CIV,BCA,Female,171703
2024,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CIV,BCB,Male,129395
2024,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CIV,BCB,Female,171703
2024,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CIV,BCC,Male,107746
2024,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CIV,BCC,Female,171703
2024,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CIV,BCD,Male,170736
2024,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CIV,BCD,Female,171703
2024,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CIV,BCE,Male,153026
2024,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CIV,BCE,Female,171703
2024,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CIV,OC_EWS,Male,171428
2024,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CIV,OC_EWS,Female,172882
2024,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CSE,OC,Male,41808
2024,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CSE,OC,Female,41808
2024,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CSE,SC,Male,77207
2024,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CSE,SC,Female,77207
2024,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CSE,ST,Male,110043
2024,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CSE,ST,Female,110043
2024,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CSE,BCA,Male,110559
2024,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CSE,BCA,Female,110559
2024,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CSE,BCB,Male,112886
2024,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CSE,BCB,Female,112886
