Year,CollegeCode,CollegeName,Branch,Category,Gender,CutoffRank
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,ECE,SC,Female,114459
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,ECE,ST,Female,114459
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,ECE,BC-A,Male,165041
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,ECE,BC-A,Female,165041
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,ECE,BC-B,Male,163503
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,ECE,BC-B,Female,163503
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,ECE,BC-D,Male,114459
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,ECE,BC-D,Female,146246
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,ECE,BC-E,Male,114459
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,ECE,BC-E,Female,114459
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,ECE,EWS,Male,128288
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,EEE,OC,Male,169131
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,EEE,OC,Female,169163
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,EEE,SC,Male,169131
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,EEE,SC,Female,169163
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,EEE,ST,Female,173554
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,EEE,BC-A,Male,169163
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,EEE,BC-A,Female,169163
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,EEE,BC-B,Male,169169
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,EEE,BC-B,Female,169169
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,EEE,BC-D,Male,169142
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,EEE,BC-D,Female,169163
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,EEE,BC-E,Male,169163
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,EEE,BC-E,Female,169163
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,MEC,OC,Male,169131
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,MEC,OC,Female,169131
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,MEC,SC,Male,173540
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,MEC,SC,Female,173540
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,MEC,ST,Female,169131
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,MEC,BC-A,Male,169163
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,MEC,BC-A,Female,169163
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,MEC,BC-B,Male,169169
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,MEC,BC-B,Female,169169
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,MEC,BC-D,Male,169142
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,MEC,BC-D,Female,169142
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,MEC,BC-E,Male,169163
2022,ACEE,ADARSH COLLEGE OF ENGINEERING,MEC,BC-E,Female,169163
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CIV,OC,Male,81311
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CIV,OC,Female,119201
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CIV,SC,Male,129296
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CIV,SC,Female,138982
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CIV,ST,Female,119201
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CIV,BC-A,Male,109003
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CIV,BC-A,Female,119201
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CIV,BC-B,Male,123948
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CIV,BC-B,Female,123948
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CIV,BC-D,Male,81311
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CIV,BC-D,Female,119201
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CIV,BC-E,Male,81311
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CIV,BC-E,Female,119201
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSE,OC,Male,31900
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSE,OC,Female,31900
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSE,SC,Male,110055
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSE,SC,Female,110055
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSE,ST,Female,171628
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSE,BC-A,Male,77271
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSE,BC-A,Female,77271
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSE,BC-B,Male,68512
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSE,BC-B,Female,68512
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSE,BC-D,Male,42295
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSE,BC-D,Female,61136
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSE,BC-E,Male,147695
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSE,BC-E,Female,147695
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSE,EWS,Male,34137
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSM,OC,Male,44767
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSM,OC,Female,45866
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSM,SC,Male,170214
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSM,SC,Female,170214
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSM,ST,Female,95066
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSM,BC-A,Male,99522
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSM,BC-A,Female,136357
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSM,BC-B,Male,69370
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSM,BC-B,Female,76716
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSM,BC-D,Male,52754
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSM,BC-D,Female,57239
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSM,BC-E,Male,132995
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSM,BC-E,Female,142219
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSM,EWS,Male,47332
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSO,OC,Male,53492
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSO,OC,Female,54061
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSO,SC,Male,53492
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSO,SC,Female,171559
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSO,ST,Female,54757
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSO,BC-A,Male,109412
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSO,BC-A,Female,109412
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSO,BC-B,Male,77179
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSO,BC-B,Female,82112
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSO,BC-D,Male,68283
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSO,BC-D,Female,68283
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSO,BC-E,Male,71051
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSO,BC-E,Female,112254
2022,ACES,ADITYA COLLEGE OF ENGINEERING,CSO,EWS,Male,54950
2022,ACES,ADITYA COLLEGE OF ENGINEERING,ECE,OC,Male,59801
2022,ACES,ADITYA COLLEGE OF ENGINEERING,ECE,OC,Female,59801
2022,ACES,ADITYA COLLEGE OF ENGINEERING,ECE,SC,Male,173420
2022,ACES,ADITYA COLLEGE OF ENGINEERING,ECE,SC,Female,173420
2022,ACES,ADITYA COLLEGE OF ENGINEERING,ECE,ST,Female,169694
2022,ACES,ADITYA COLLEGE OF ENGINEERING,ECE,BC-A,Male,139479
2022,ACES,ADITYA COLLEGE OF ENGINEERING,ECE,BC-A,Female,139479
2022,ACES,ADITYA COLLEGE OF ENGINEERING,ECE,BC-B,Male,76754
2022,ACES,ADITYA COLLEGE OF ENGINEERING,ECE,BC-B,Female,76754
2022,ACES,ADITYA COLLEGE OF ENGINEERING,ECE,BC-D,Male,78103
2022,ACES,ADITYA COLLEGE OF ENGINEERING,ECE,BC-D,Female,87646
2022,ACES,ADITYA COLLEGE OF ENGINEERING,ECE,BC-E,Male,126627
2022,ACES,ADITYA COLLEGE OF ENGINEERING,ECE,BC-E,Female,126627
2022,ACES,ADITYA COLLEGE OF ENGINEERING,ECE,EWS,Male,60472
2022,ACES,ADITYA COLLEGE OF ENGINEERING,EEE,OC,Male,86786
2022,ACES,ADITYA COLLEGE OF ENGINEERING,EEE,OC,Female,86845
2022,ACES,ADITYA COLLEGE OF ENGINEERING,EEE,SC,Male,150900
2022,ACES,ADITYA COLLEGE OF ENGINEERING,EEE,SC,Female,150900
2022,ACES,ADITYA COLLEGE OF ENGINEERING,EEE,ST,Female,86845
2022,ACES,ADITYA COLLEGE OF ENGINEERING,EEE,BC-A,Male,154750
2022,ACES,ADITYA COLLEGE OF ENGINEERING,EEE,BC-A,Female,154750
2022,ACES,ADITYA COLLEGE OF ENGINEERING,EEE,BC-B,Male,121833
2022,ACES,ADITYA COLLEGE OF ENGINEERING,EEE,BC-B,Female,121833
2022,ACES,ADITYA COLLEGE OF ENGINEERING,EEE,BC-D,Male,138352
2022,ACES,ADITYA COLLEGE OF ENGINEERING,EEE,BC-D,Female,138352
2022,ACES,ADITYA COLLEGE OF ENGINEERING,EEE,BC-E,Male,86786
2022,ACES,ADITYA COLLEGE OF ENGINEERING,EEE,BC-E,Female,117319
2022,ACES,ADITYA COLLEGE OF ENGINEERING,EEE,EWS,Male,86487
2022,ACES,ADITYA COLLEGE OF ENGINEERING,MEC,OC,Male,169131
2022,ACES,ADITYA COLLEGE OF ENGINEERING,MEC,OC,Female,169131
2022,ACES,ADITYA COLLEGE OF ENGINEERING,MEC,SC,Male,169131
2022,ACES,ADITYA COLLEGE OF ENGINEERING,MEC,SC,Female,169131
2022,ACES,ADITYA COLLEGE OF ENGINEERING,MEC,ST,Female,173554
2022,ACES,ADITYA COLLEGE OF ENGINEERING,MEC,BC-A,Male,169163
2022,ACES,ADITYA COLLEGE OF ENGINEERING,MEC,BC-A,Female,169163
2022,ACES,ADITYA COLLEGE OF ENGINEERING,MEC,BC-B,Male,169169
2022,ACES,ADITYA COLLEGE OF ENGINEERING,MEC,BC-B,Female,169169
2022,ACES,ADITYA COLLEGE OF ENGINEERING,MEC,BC-D,Male,169131
2022,ACES,ADITYA COLLEGE OF ENGINEERING,MEC,BC-D,Female,169131
2022,ACES,ADITYA COLLEGE OF ENGINEERING,MEC,BC-E,Male,169131
2022,ACES,ADITYA COLLEGE OF ENGINEERING,MEC,BC-E,Female,169131
2022,ACES,ADITYA COLLEGE OF ENGINEERING,MEC,EWS,Male,123425
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CIV,OC,Male,135022
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CIV,OC,Female,135022
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CIV,SC,Male,170278
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CIV,SC,Female,170278
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CIV,ST,Female,135022
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CIV,BC-A,Male,157855
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CIV,BC-A,Female,168890
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CIV,BC-B,Male,163968
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CIV,BC-B,Female,169074
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CIV,BC-D,Male,158309
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CIV,BC-D,Female,158309
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CIV,BC-E,Male,149020
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CIV,BC-E,Female,149020
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CIV,EWS,Male,140587
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSD,OC,Male,32732
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSD,OC,Female,32732
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSD,SC,Male,154857
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSD,SC,Female,154857
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSD,ST,Female,32732
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSD,BC-A,Male,58877
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSD,BC-A,Female,100168
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSD,BC-B,Male,58989
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSD,BC-B,Female,62480
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSD,BC-D,Male,50728
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSD,BC-D,Female,50728
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSD,BC-E,Male,102898
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSD,BC-E,Female,110022
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSD,EWS,Male,31344
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,OC,Male,21243
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,OC,Female,24445
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,SC,Male,75216
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,SC,Female,83765
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,ST,Female,170439
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,BC-A,Male,30497
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,BC-A,Female,36221
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,BC-B,Male,30217
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,BC-B,Female,57612
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,BC-D,Male,39393
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,BC-D,Female,41500
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,BC-E,Male,87476
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,BC-E,Female,87476
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,EWS,Male,22131
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,OC,Male,32886
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,OC,Female,32886
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,SC,Male,158684
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,SC,Female,172274
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,ST,Female,158482
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,BC-A,Male,74568
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,BC-A,Female,114079
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,BC-B,Male,58755
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,BC-B,Female,62261
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,BC-D,Male,46531
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,BC-D,Female,47678
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,BC-E,Male,118292
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,BC-E,Female,127276
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,EWS,Male,35523
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,OC,Male,45410
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,OC,Female,45410
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,SC,Male,172097
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,SC,Female,173161
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,ST,Female,45410
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,BC-A,Male,88231
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,BC-A,Female,90409
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,BC-B,Male,62248
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,BC-B,Female,64467
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,BC-D,Male,53901
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,BC-D,Female,60809
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,BC-E,Male,89808
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,BC-E,Female,160708
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,EWS,Male,48449
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,OC,Male,83253
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,OC,Female,83253
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,SC,Male,126921
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,SC,Female,126921
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,ST,Female,83253
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,BC-A,Male,115279
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,BC-A,Female,115279
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,BC-B,Male,103434
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,BC-B,Female,107053
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,BC-D,Male,91256
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,BC-D,Female,91256
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,BC-E,Male,162817
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,BC-E,Female,162817
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,EWS,Male,84595
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",INF,OC,Male,36819
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",INF,OC,Female,36819
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",INF,SC,Male,173373
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",INF,SC,Female,173373
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",INF,ST,Female,132828
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",INF,BC-A,Male,58294
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",INF,BC-A,Female,58814
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",INF,BC-B,Male,53032
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",INF,BC-B,Female,53032
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",INF,BC-D,Male,39375
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",INF,BC-D,Female,55208
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",INF,BC-E,Male,58778
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",INF,BC-E,Female,70795
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",INF,EWS,Male,24003
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",MEC,OC,Male,143235
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",MEC,OC,Female,143235
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",MEC,SC,Male,159544
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",MEC,SC,Female,159544
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",MEC,ST,Female,160681
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",MEC,BC-A,Male,159076
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",MEC,BC-A,Female,159076
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",MEC,BC-B,Male,161702
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",MEC,BC-B,Female,161702
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",MEC,BC-D,Male,163878
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",MEC,BC-D,Female,163878
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",MEC,BC-E,Male,143235
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",MEC,BC-E,Female,143235
2022,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",MEC,EWS,Male,142273
2022,ACPS,ADITYA COLLEGE OF PHARMACY,PHD,OC,Male,129723
2022,ACPS,ADITYA COLLEGE OF PHARMACY,PHD,OC,Female,158505
2022,ACPS,ADITYA COLLEGE OF PHARMACY,PHD,SC,Male,129723
2022,ACPS,ADITYA COLLEGE OF PHARMACY,PHD,SC,Female,158505
2022,ACPS,ADITYA COLLEGE OF PHARMACY,PHD,ST,Female,158505
2022,ACPS,ADITYA COLLEGE OF PHARMACY,PHD,BC-A,Male,129723
2022,ACPS,ADITYA COLLEGE OF PHARMACY,PHD,BC-A,Female,158505
2022,ACPS,ADITYA COLLEGE OF PHARMACY,PHD,BC-B,Male,129723
2022,ACPS,ADITYA COLLEGE OF PHARMACY,PHD,BC-B,Female,158505
2022,ACPS,ADITYA COLLEGE OF PHARMACY,PHD,BC-D,Male,129723
2022,ACPS,ADITYA COLLEGE OF PHARMACY,PHD,BC-D,Female,158505
2022,ACPS,ADITYA COLLEGE OF PHARMACY,PHD,BC-E,Male,129723
2022,ACPS,ADITYA COLLEGE OF PHARMACY,PHD,BC-E,Female,158505
2022,ACPS,ADITYA COLLEGE OF PHARMACY,PHM,OC,Male,169131
2022,ACPS,ADITYA COLLEGE OF PHARMACY,PHM,OC,Female,169131
2022,ACPS,ADITYA COLLEGE OF PHARMACY,PHM,SC,Male,173540
2022,ACPS,ADITYA COLLEGE OF PHARMACY,PHM,SC,Female,173540
