Year,CollegeCode,CollegeName,Branch,Category,Gender,CutoffRank
2019,ALTS,"ANANTHA LAKSHMI INST OFTECHNOLOGY AND SCI",MEC,BC-D,M,125829
2019,ALTS,"ANANTHA LAKSHMI INST OFTECHNOLOGY AND SCI",MEC,BC-D,F,125829
2019,ALTS,"ANANTHA LAKSHMI INST OFTECHNOLOGY AND SCI",MEC,BC-E,M,127623
2019,ALTS,"ANANTHA LAKSHMI INST OFTECHNOLOGY AND SCI",MEC,BC-E,F,127623
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",AGR,OC,M,119578
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",AGR,OC,F,119578
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",AGR,SC,M,119948
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",AGR,SC,F,119948
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",AGR,ST,M,119578
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",AGR,ST,F,119578
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",AGR,BC-A,M,119578
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",AGR,BC-A,F,119578
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",AGR,BC-B,M,119578
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",AGR,BC-B,F,119578
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",AGR,BC-C,M,119578
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",AGR,BC-C,F,119578
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",AGR,BC-D,M,119578
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",AGR,BC-D,F,119578
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",AGR,BC-E,M,119578
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",AGR,BC-E,F,119578
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",CIV,OC,M,123631
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",CIV,OC,F,123631
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",CIV,SC,M,123631
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",CIV,SC,F,123631
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",CIV,ST,M,123631
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",CIV,ST,F,123631
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",CIV,BC-A,M,123631
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",CIV,BC-A,F,123631
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",CIV,BC-B,M,123631
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",CIV,BC-B,F,123631
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",CIV,BC-C,M,123631
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",CIV,BC-C,F,123631
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",CIV,BC-D,M,123631
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",CIV,BC-D,F,123631
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",CIV,BC-E,M,123631
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",CIV,BC-E,F,123631
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",CSE,OC,M,118479
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",CSE,OC,F,129794
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",CSE,SC,M,123589
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",CSE,SC,F,129794
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",CSE,ST,M,118479
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",CSE,ST,F,129794
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",CSE,BC-A,M,118479
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",CSE,BC-A,F,129794
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",CSE,BC-B,M,118479
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",CSE,BC-B,F,129794
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",CSE,BC-C,M,118479
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",CSE,BC-C,F,129794
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",CSE,BC-D,M,118479
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",CSE,BC-D,F,129794
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",CSE,BC-E,M,118479
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",CSE,BC-E,F,129794
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",ECE,OC,M,118515
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",ECE,OC,F,118515
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",ECE,SC,M,130495
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",ECE,SC,F,130495
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",ECE,ST,M,118515
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",ECE,ST,F,118515
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",ECE,BC-A,M,118515
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",ECE,BC-A,F,118515
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",ECE,BC-B,M,127629
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",ECE,BC-B,F,127629
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",ECE,BC-C,M,118515
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",ECE,BC-C,F,118515
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",ECE,BC-D,M,118515
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",ECE,BC-D,F,118515
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",ECE,BC-E,M,118515
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",ECE,BC-E,F,118515
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",EEE,OC,M,130056
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",EEE,OC,F,130085
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",EEE,SC,M,130056
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",EEE,SC,F,130085
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",EEE,ST,M,130056
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",EEE,ST,F,130085
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",EEE,BC-A,M,130110
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",EEE,BC-A,F,130110
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",EEE,BC-B,M,130150
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",EEE,BC-B,F,130159
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",EEE,BC-D,M,130146
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",EEE,BC-D,F,130146
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",EEE,BC-E,M,130056
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",EEE,BC-E,F,130085
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",MEC,OC,M,126352
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",MEC,OC,F,126352
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",MEC,SC,M,126352
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",MEC,SC,F,126352
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",MEC,ST,M,126352
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",MEC,ST,F,126352
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",MEC,BC-A,M,126352
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",MEC,BC-A,F,126352
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",MEC,BC-B,M,126352
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",MEC,BC-B,F,126352
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",MEC,BC-C,M,126352
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",MEC,BC-C,F,126352
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",MEC,BC-D,M,126352
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",MEC,BC-D,F,126352
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",MEC,BC-E,M,126352
2019,AMRN,"A.M.REDDY MEMORIAL COLL. OFENGINEERING",MEC,BC-E,F,126352
2019,ANCP,"ANNAMACHARYA COLLEGE OFPHARMACY",PHM,OC,M,111194
2019,ANCP,"ANNAMACHARYA COLLEGE OFPHARMACY",PHM,OC,F,111194
2019,ANCP,"ANNAMACHARYA COLLEGE OFPHARMACY",PHM,SC,M,111194
2019,ANCP,"ANNAMACHARYA COLLEGE OFPHARMACY",PHM,SC,F,111194
2019,ANCP,"ANNAMACHARYA COLLEGE OFPHARMACY",PHM,ST,M,111194
2019,ANCP,"ANNAMACHARYA COLLEGE OFPHARMACY",PHM,ST,F,111194
2019,ANCP,"ANNAMACHARYA COLLEGE OFPHARMACY",PHM,BC-A,M,111194
2019,ANCP,"ANNAMACHARYA COLLEGE OFPHARMACY",PHM,BC-A,F,111194
2019,ANCP,"ANNAMACHARYA COLLEGE OFPHARMACY",PHM,BC-B,M,111194
2019,ANCP,"ANNAMACHARYA COLLEGE OFPHARMACY",PHM,BC-B,F,111194
2019,ANCP,"ANNAMACHARYA COLLEGE OFPHARMACY",PHM,BC-C,M,111194
2019,ANCP,"ANNAMACHARYA COLLEGE OFPHARMACY",PHM,BC-C,F,111194
2019,ANCP,"ANNAMACHARYA COLLEGE OFPHARMACY",PHM,BC-D,M,111194
2019,ANCP,"ANNAMACHARYA COLLEGE OFPHARMACY",PHM,BC-D,F,111194
2019,ANCP,"ANNAMACHARYA COLLEGE OFPHARMACY",PHM,BC-E,M,111194
2019,ANCP,"ANNAMACHARYA COLLEGE OFPHARMACY",PHM,BC-E,F,111194
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",CIV,OC,M,37632
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",CIV,OC,F,46446
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",CIV,SC,M,67278
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",CIV,SC,F,89777
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",CIV,ST,M,103098
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",CIV,ST,F,103098
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",CIV,BC-A,M,123700
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",CIV,BC-A,F,123700
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",CIV,BC-B,M,65711
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",CIV,BC-B,F,101913
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",CIV,BC-C,M,58457
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",CIV,BC-C,F,58457
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",CIV,BC-D,M,40651
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",CIV,BC-D,F,81801
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",CIV,BC-E,M,114025
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",CIV,BC-E,F,114025
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",CIV,OC_EWS,M,83533
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",CIV,OC_EWS,F,113220
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",CSE,OC,M,14398
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",CSE,OC,F,19414
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",CSE,SC,M,35804
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",CSE,SC,F,74814
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",CSE,ST,M,83552
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",CSE,ST,F,83552
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",CSE,BC-A,M,33107
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",CSE,BC-A,F,33107
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",CSE,BC-B,M,35501
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",CSE,BC-B,F,71664
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",CSE,BC-C,M,14398
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",CSE,BC-C,F,19414
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",CSE,BC-D,M,26299
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",CSE,BC-D,F,30931
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",CSE,BC-E,M,34404
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",CSE,BC-E,F,39928
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",CSE,OC_EWS,M,18801
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",CSE,OC_EWS,F,23716
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",ECE,OC,M,14481
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",ECE,OC,F,22666
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",ECE,SC,M,35853
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",ECE,SC,F,66370
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",ECE,ST,M,58578
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",ECE,ST,F,58845
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",ECE,BC-A,M,26529
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",ECE,BC-A,F,39288
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",ECE,BC-B,M,42855
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",ECE,BC-B,F,42855
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",ECE,BC-C,M,14481
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",ECE,BC-C,F,22666
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",ECE,BC-D,M,27744
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",ECE,BC-D,F,31683
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",ECE,BC-E,M,51619
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",ECE,BC-E,F,51619
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",ECE,OC_EWS,M,21316
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",ECE,OC_EWS,F,34468
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",EEE,OC,M,25824
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",EEE,OC,F,25824
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",EEE,SC,M,80704
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",EEE,SC,F,80704
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",EEE,ST,M,130287
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",EEE,ST,F,130287
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",EEE,BC-A,M,64999
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",EEE,BC-A,F,109850
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",EEE,BC-B,M,123262
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",EEE,BC-B,F,123262
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",EEE,BC-C,M,25824
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",EEE,BC-C,F,25824
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",EEE,BC-D,M,52202
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",EEE,BC-D,F,52202
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",EEE,BC-E,M,52681
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",EEE,BC-E,F,52681
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",EEE,OC_EWS,M,74387
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",EEE,OC_EWS,F,80113
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",MEC,OC,M,21805
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",MEC,OC,F,21805
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",MEC,SC,M,86168
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",MEC,SC,F,118939
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",MEC,ST,M,117576
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",MEC,ST,F,117576
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",MEC,BC-A,M,46333
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",MEC,BC-A,F,92256
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",MEC,BC-B,M,59388
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",MEC,BC-B,F,68953
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",MEC,BC-C,M,60003
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",MEC,BC-C,F,60003
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",MEC,BC-D,M,44018
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",MEC,BC-D,F,47139
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",MEC,BC-E,M,56189
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",MEC,BC-E,F,56189
2019,ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE",MEC,OC_EWS,M,116402
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CHE,OC,M,94627
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CHE,OC,F,94627
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CHE,SC,M,104530
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CHE,SC,F,104530
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CHE,ST,M,94627
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CHE,ST,F,100272
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CHE,BC-A,M,119011
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CHE,BC-A,F,119011
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CHE,BC-B,M,128538
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CHE,BC-B,F,128538
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CHE,BC-C,M,94627
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CHE,BC-C,F,94627
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CHE,BC-D,M,94627
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CHE,BC-D,F,94627
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CHE,BC-E,M,94627
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CHE,BC-E,F,97127
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CHE,OC_EWS,M,104889
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CHE,OC_EWS,F,55435
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CIV,OC,M,47426
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CIV,OC,F,47426
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CIV,SC,M,86953
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CIV,SC,F,100941
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CIV,ST,M,118855
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CIV,ST,F,118855
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CIV,BC-A,M,99315
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CIV,BC-A,F,99315
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CIV,BC-B,M,60168
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CIV,BC-B,F,106462
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CIV,BC-C,M,47426
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CIV,BC-C,F,47426
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CIV,BC-D,M,58604
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CIV,BC-D,F,65739
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CIV,BC-E,M,54784
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CIV,BC-E,F,54784
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CIV,OC_EWS,M,42776
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CIV,OC_EWS,F,69433
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CSE,OC,M,8172
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CSE,OC,F,9214
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CSE,SC,M,48492
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CSE,SC,F,76214
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CSE,ST,M,79108
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CSE,ST,F,110887
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CSE,BC-A,M,18691
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CSE,BC-A,F,18691
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CSE,BC-B,M,12639
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CSE,BC-B,F,18132
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CSE,BC-C,M,8172
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CSE,BC-C,F,63371
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CSE,BC-D,M,9910
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CSE,BC-D,F,9910
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CSE,BC-E,M,24821
2019,ANIL,"ANIL NEERUKONDA INSTITUTE OFTECHNOLOGY AND SCI",CSE,BC-E,F,24821
