Year,CollegeCode,CollegeName,Branch,Category,Gender,CutoffRank
2023,ACEE,ADARSH COLLEGE OF ENGINEERING,ECE,BC-D,Male,110962
2023,ACEE,ADARSH COLLEGE OF ENGINEERING,ECE,BC-D,Female,133645
2023,ACEE,ADARSH COLLEGE OF ENGINEERING,ECE,BC-E,Male,112856
2023,ACEE,ADARSH COLLEGE OF ENGINEERING,ECE,BC-E,Female,113113
2023,ACEE,ADARSH COLLEGE OF ENGINEERING,MEC,OC,Male,132618
2023,ACEE,ADARSH COLLEGE OF ENGINEERING,MEC,OC,Female,149338
2023,ACEE,ADARSH COLLEGE OF ENGINEERING,MEC,SC,Male,148315
2023,ACEE,ADARSH COLLEGE OF ENGINEERING,MEC,SC,Female,149338
2023,ACEE,ADARSH COLLEGE OF ENGINEERING,MEC,ST,Male,142677
2023,ACEE,ADARSH COLLEGE OF ENGINEERING,MEC,ST,Female,149338
2023,ACEE,ADARSH COLLEGE OF ENGINEERING,MEC,BC-A,Male,132618
2023,ACEE,ADARSH COLLEGE OF ENGINEERING,MEC,BC-A,Female,149338
2023,ACEE,ADARSH COLLEGE OF ENGINEERING,MEC,BC-B,Male,132618
2023,ACEE,ADARSH COLLEGE OF ENGINEERING,MEC,BC-B,Female,149338
2023,ACEE,ADARSH COLLEGE OF ENGINEERING,MEC,BC-D,Male,132618
2023,ACEE,ADARSH COLLEGE OF ENGINEERING,MEC,BC-D,Female,149338
2023,ACEE,ADARSH COLLEGE OF ENGINEERING,MEC,BC-E,Male,132618
2023,ACEE,ADARSH COLLEGE OF ENGINEERING,MEC,BC-E,Female,149338
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CIV,OC,Male,115994
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CIV,OC,Female,115994
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CIV,SC,Male,131470
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CIV,SC,Female,131470
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CIV,ST,Male,134998
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CIV,ST,Female,134998
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CIV,BC-A,Male,115994
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CIV,BC-A,Female,128091
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CIV,BC-B,Male,146801
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CIV,BC-B,Female,146801
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CIV,BC-D,Male,131016
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CIV,BC-D,Female,135884
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CIV,BC-E,Male,146316
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CIV,BC-E,Female,146316
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CIV,EWS,Male,110411
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CIV,EWS,Female,110125
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSD,OC,Male,45008
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSD,OC,Female,48137
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSD,SC,Male,151666
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSD,SC,Female,151666
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSD,ST,Male,151026
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSD,ST,Female,151498
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSD,BC-A,Male,77416
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSD,BC-A,Female,77416
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSD,BC-B,Male,72179
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSD,BC-B,Female,76267
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSD,BC-D,Male,76578
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSD,BC-D,Female,76578
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSD,BC-E,Male,89069
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSD,BC-E,Female,89069
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSD,EWS,Male,48481
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSD,EWS,Female,49366
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSE,OC,Male,61096
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSE,OC,Female,67586
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSE,SC,Male,129718
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSE,SC,Female,129718
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSE,ST,Male,145722
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSE,ST,Female,145722
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSE,BC-A,Male,83961
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSE,BC-A,Female,83961
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSE,BC-B,Male,67668
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSE,BC-B,Female,67668
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSE,BC-D,Male,61096
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSE,BC-D,Female,74897
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSE,BC-E,Male,115117
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSE,BC-E,Female,124258
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSE,EWS,Male,39526
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSE,EWS,Female,37056
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSM,OC,Male,69873
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSM,OC,Female,69873
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSM,SC,Male,141803
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSM,SC,Female,148215
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSM,ST,Male,145909
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSM,ST,Female,151684
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSM,BC-A,Male,99508
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSM,BC-A,Female,99508
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSM,BC-B,Male,76066
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSM,BC-B,Female,98465
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSM,BC-D,Male,69873
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSM,BC-D,Female,69873
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSM,BC-E,Male,101969
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSM,BC-E,Female,121824
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSM,EWS,Male,48253
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSM,EWS,Female,48592
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSO,OC,Male,55258
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSO,OC,Female,55258
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSO,SC,Male,58892
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSO,SC,Female,147004
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSO,ST,Male,59229
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSO,ST,Female,151558
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSO,BC-A,Male,102699
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSO,BC-A,Female,123691
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSO,BC-B,Male,86838
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSO,BC-B,Female,89188
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSO,BC-D,Male,61140
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSO,BC-D,Female,64330
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSO,BC-E,Male,125120
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSO,BC-E,Female,125120
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSO,EWS,Male,58314
2023,ACES,ADITYA COLLEGE OF ENGINEERING,CSO,EWS,Female,54800
2023,ACES,ADITYA COLLEGE OF ENGINEERING,ECE,OC,Male,48585
2023,ACES,ADITYA COLLEGE OF ENGINEERING,ECE,OC,Female,48755
2023,ACES,ADITYA COLLEGE OF ENGINEERING,ECE,SC,Male,151117
2023,ACES,ADITYA COLLEGE OF ENGINEERING,ECE,SC,Female,151117
2023,ACES,ADITYA COLLEGE OF ENGINEERING,ECE,ST,Male,147480
2023,ACES,ADITYA COLLEGE OF ENGINEERING,ECE,ST,Female,150622
2023,ACES,ADITYA COLLEGE OF ENGINEERING,ECE,BC-A,Male,120859
2023,ACES,ADITYA COLLEGE OF ENGINEERING,ECE,BC-A,Female,120859
2023,ACES,ADITYA COLLEGE OF ENGINEERING,ECE,BC-B,Male,77077
2023,ACES,ADITYA COLLEGE OF ENGINEERING,ECE,BC-B,Female,81556
2023,ACES,ADITYA COLLEGE OF ENGINEERING,ECE,BC-D,Male,61313
2023,ACES,ADITYA COLLEGE OF ENGINEERING,ECE,BC-D,Female,63146
2023,ACES,ADITYA COLLEGE OF ENGINEERING,ECE,BC-E,Male,116262
2023,ACES,ADITYA COLLEGE OF ENGINEERING,ECE,BC-E,Female,116262
2023,ACES,ADITYA COLLEGE OF ENGINEERING,ECE,EWS,Male,52474
2023,ACES,ADITYA COLLEGE OF ENGINEERING,ECE,EWS,Female,52205
2023,ACES,ADITYA COLLEGE OF ENGINEERING,EEE,OC,Male,60435
2023,ACES,ADITYA COLLEGE OF ENGINEERING,EEE,OC,Female,60435
2023,ACES,ADITYA COLLEGE OF ENGINEERING,EEE,SC,Male,75560
2023,ACES,ADITYA COLLEGE OF ENGINEERING,EEE,SC,Female,75560
2023,ACES,ADITYA COLLEGE OF ENGINEERING,EEE,ST,Male,70280
2023,ACES,ADITYA COLLEGE OF ENGINEERING,EEE,ST,Female,70280
2023,ACES,ADITYA COLLEGE OF ENGINEERING,EEE,BC-A,Male,128457
2023,ACES,ADITYA COLLEGE OF ENGINEERING,EEE,BC-A,Female,128457
2023,ACES,ADITYA COLLEGE OF ENGINEERING,EEE,BC-B,Male,87796
2023,ACES,ADITYA COLLEGE OF ENGINEERING,EEE,BC-B,Female,93589
2023,ACES,ADITYA COLLEGE OF ENGINEERING,EEE,BC-D,Male,78720
2023,ACES,ADITYA COLLEGE OF ENGINEERING,EEE,BC-D,Female,134227
2023,ACES,ADITYA COLLEGE OF ENGINEERING,EEE,BC-E,Male,60435
2023,ACES,ADITYA COLLEGE OF ENGINEERING,EEE,BC-E,Female,60435
2023,ACES,ADITYA COLLEGE OF ENGINEERING,EEE,EWS,Male,72679
2023,ACES,ADITYA COLLEGE OF ENGINEERING,EEE,EWS,Female,66107
2023,ACES,ADITYA COLLEGE OF ENGINEERING,INF,OC,Male,47891
2023,ACES,ADITYA COLLEGE OF ENGINEERING,INF,OC,Female,51419
2023,ACES,ADITYA COLLEGE OF ENGINEERING,INF,SC,Male,146661
2023,ACES,ADITYA COLLEGE OF ENGINEERING,INF,SC,Female,146661
2023,ACES,ADITYA COLLEGE OF ENGINEERING,INF,ST,Male,143060
2023,ACES,ADITYA COLLEGE OF ENGINEERING,INF,ST,Female,143060
2023,ACES,ADITYA COLLEGE OF ENGINEERING,INF,BC-A,Male,107614
2023,ACES,ADITYA COLLEGE OF ENGINEERING,INF,BC-A,Female,107614
2023,ACES,ADITYA COLLEGE OF ENGINEERING,INF,BC-B,Male,66717
2023,ACES,ADITYA COLLEGE OF ENGINEERING,INF,BC-B,Female,74488
2023,ACES,ADITYA COLLEGE OF ENGINEERING,INF,BC-D,Male,59803
2023,ACES,ADITYA COLLEGE OF ENGINEERING,INF,BC-D,Female,65309
2023,ACES,ADITYA COLLEGE OF ENGINEERING,INF,BC-E,Male,48542
2023,ACES,ADITYA COLLEGE OF ENGINEERING,INF,BC-E,Female,95405
2023,ACES,ADITYA COLLEGE OF ENGINEERING,INF,EWS,Male,48483
2023,ACES,ADITYA COLLEGE OF ENGINEERING,INF,EWS,Female,49253
2023,ACES,ADITYA COLLEGE OF ENGINEERING,MEC,OC,Male,108600
2023,ACES,ADITYA COLLEGE OF ENGINEERING,MEC,OC,Female,108600
2023,ACES,ADITYA COLLEGE OF ENGINEERING,MEC,SC,Male,108600
2023,ACES,ADITYA COLLEGE OF ENGINEERING,MEC,SC,Female,108600
2023,ACES,ADITYA COLLEGE OF ENGINEERING,MEC,ST,Male,119764
2023,ACES,ADITYA COLLEGE OF ENGINEERING,MEC,ST,Female,143143
2023,ACES,ADITYA COLLEGE OF ENGINEERING,MEC,BC-A,Male,108600
2023,ACES,ADITYA COLLEGE OF ENGINEERING,MEC,BC-A,Female,138628
2023,ACES,ADITYA COLLEGE OF ENGINEERING,MEC,BC-B,Male,124075
2023,ACES,ADITYA COLLEGE OF ENGINEERING,MEC,BC-B,Female,124075
2023,ACES,ADITYA COLLEGE OF ENGINEERING,MEC,BC-D,Male,124814
2023,ACES,ADITYA COLLEGE OF ENGINEERING,MEC,BC-D,Female,127972
2023,ACES,ADITYA COLLEGE OF ENGINEERING,MEC,BC-E,Male,118402
2023,ACES,ADITYA COLLEGE OF ENGINEERING,MEC,BC-E,Female,118402
2023,ACES,ADITYA COLLEGE OF ENGINEERING,MEC,EWS,Male,114422
2023,ACES,ADITYA COLLEGE OF ENGINEERING,MEC,EWS,Female,126901
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CIV,OC,Male,100266
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CIV,OC,Female,115009
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CIV,SC,Male,138597
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CIV,SC,Female,138597
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CIV,ST,Male,109782
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CIV,ST,Female,115009
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CIV,BC-A,Male,125963
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CIV,BC-A,Female,138945
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CIV,BC-B,Male,136694
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CIV,BC-B,Female,136694
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CIV,BC-D,Male,118267
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CIV,BC-D,Female,118267
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CIV,BC-E,Male,100266
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CIV,BC-E,Female,138598
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CIV,EWS,Male,79346
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CIV,EWS,Female,100641
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSD,OC,Male,45294
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSD,OC,Female,45294
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSD,SC,Male,122943
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSD,SC,Female,136423
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSD,ST,Male,124647
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSD,ST,Female,151542
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSD,BC-A,Male,68172
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSD,BC-A,Female,68172
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSD,BC-B,Male,57264
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSD,BC-B,Female,57264
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSD,BC-D,Male,47392
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSD,BC-D,Female,47392
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSD,BC-E,Male,78889
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSD,BC-E,Female,78889
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSD,EWS,Male,40671
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSD,EWS,Female,39665
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,OC,Male,22060
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,OC,Female,22060
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,SC,Male,81280
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,SC,Female,81280
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,ST,Male,144040
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,ST,Female,144040
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,BC-A,Male,43948
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,BC-A,Female,43948
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,BC-B,Male,34870
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,BC-B,Female,35529
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,BC-D,Male,30636
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,BC-D,Female,30636
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,BC-E,Male,57439
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,BC-E,Female,57439
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,EWS,Male,24471
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSE,EWS,Female,24643
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,OC,Male,32310
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,OC,Female,32310
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,SC,Male,114790
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,SC,Female,128532
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,ST,Male,121602
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,ST,Female,135973
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,BC-A,Male,70682
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,BC-A,Female,77070
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,BC-B,Male,50678
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,BC-B,Female,50678
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,BC-D,Male,42380
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,BC-D,Female,42380
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,BC-E,Male,88905
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,BC-E,Female,93558
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,EWS,Male,50256
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",CSM,EWS,Female,36703
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,OC,Male,42167
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,OC,Female,42167
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,SC,Male,125056
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,SC,Female,125056
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,ST,Male,127246
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,ST,Female,142671
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,BC-A,Male,72446
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,BC-A,Female,91709
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,BC-B,Male,63482
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,BC-B,Female,63482
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,BC-D,Male,52233
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,BC-D,Female,52835
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,BC-E,Male,136500
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,BC-E,Female,136500
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,EWS,Male,44904
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",ECE,EWS,Female,44836
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,OC,Male,61987
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,OC,Female,65182
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,SC,Male,141738
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,SC,Female,149185
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,ST,Male,150555
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,ST,Female,150555
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,BC-A,Male,122993
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,BC-A,Female,136364
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,BC-B,Male,89401
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,BC-B,Female,89548
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,BC-D,Male,71552
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,BC-D,Female,71552
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,BC-E,Male,84260
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,BC-E,Female,84260
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,EWS,Male,62904
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",EEE,EWS,Female,66995
2023,ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",INF,OC,Male,47494
